扁柯盒籍,,,,
[八祸炼扒],,,,
磊丰备盒 : 岿,,,,
磊丰屈怕 : 扁夯,,,,
瘤开/瘤痢 : ,,,,
扁埃 : 2008~2018 01~12,,,,
,,,,
斥岿,瘤痢,乞闭扁柯(∩),弥历扁柯(∩),弥绊扁柯(∩)
06岿 13老,112,22.2,13.7,30.2
06岿 13老,114,23.9,13.4,32.6
06岿 13老,115,19.6,13.3,27
06岿 13老,119,23.5,13.2,32.1
06岿 13老,121,22.7,12.1,32.7
06岿 13老,101,23.8,12.9,33.4
06岿 13老,102,19.6,10.7,27.8
06岿 13老,104,20.1,12.3,32
06岿 13老,105,21.5,13.2,32.8
06岿 13老,106,20,12.4,30.7
06岿 13老,108,24.4,16.3,32.6
06岿 13老,90,20.4,12.8,29.4
06岿 13老,95,22.8,12.7,32.7
06岿 13老,98,23.6,13.5,34.3
06岿 13老,99,23.5,13.7,34
06岿 13老,100,17.5,5.8,27.9
07岿 13老,159,26.1,21.8,31.9
07岿 13老,135,25.3,20.1,32.7
07岿 13老,136,26.8,21.1,33.9
07岿 13老,137,26.2,21.1,34.6
07岿 13老,138,28.4,21.5,36.6
07岿 13老,140,26.3,20.8,33.4
07岿 13老,143,28.7,22.3,35.9
07岿 13老,127,26.2,20.2,33.1
07岿 13老,129,25.1,18.6,30.3
07岿 13老,130,24.7,15.2,35.6
07岿 13老,131,27.2,22.1,34.1
07岿 13老,133,26.8,21.9,33.2
07岿 13老,112,24.1,19.4,29.4
07岿 13老,114,26,20.8,32.5
07岿 13老,115,24.7,20.6,31.8
07岿 13老,119,25.5,19.6,31.1
07岿 13老,121,25,19.4,32.7
07岿 13老,101,25.3,20.3,32.3
07岿 13老,102,22.3,17.5,28.2
07岿 13老,104,26,20,34.9
07岿 13老,105,27,20.9,34.7
07岿 13老,106,25.7,18.8,35.3
07岿 13老,108,25.5,20.5,31.3
07岿 13老,90,25.6,19.6,33.6
07岿 13老,95,24.6,19.8,31
07岿 13老,98,24.7,20.4,31.3
07岿 13老,99,25.4,21.1,32
07岿 13老,100,22.1,15.4,29.1
07岿 13老,295,27.3,22.3,34.7
07岿 13老,283,27.2,19.7,35.5
07岿 13老,284,25.8,18.3,33.7
07岿 13老,285,26.7,19.7,34.5
07岿 13老,288,27.5,21.8,36.1
07岿 13老,289,26.3,19.8,34
07岿 13老,294,26.7,21.7,33.3
07岿 13老,276,25,17.6,32.9
07岿 13老,277,27.2,19.2,36
07岿 13老,278,26.5,19.2,35
07岿 13老,279,27,20.7,34.8
07岿 13老,281,26.9,19.4,35.3
07岿 13老,264,26.6,18.4,35.7
07岿 13老,266,27.3,22.1,34.9
07岿 13老,271,23.9,17.2,31.5
07岿 13老,272,25.2,19.4,32.7
07岿 13老,273,25.8,20.6,34.5
07岿 13老,258,26.9,22.3,33.5
07岿 13老,259,26.3,21.2,32.6
07岿 13老,260,26.7,21.2,33.3
07岿 13老,261,26.6,22,33.7
07岿 13老,262,26.5,21.3,34
07岿 13老,263,26,18.2,33.3
07岿 13老,252,27,20.7,33.6
07岿 13老,253,27,21.8,35.6
07岿 13老,254,26.9,21.1,34.3
07岿 13老,255,26.9,21.7,33.6
07岿 13老,257,27.5,21.8,35.7
07岿 13老,244,25.2,19.5,32.5
07岿 13老,245,27.9,21.2,35.5
07岿 13老,247,26.3,19.8,34.2
07岿 13老,248,24.4,16.7,30.5
07岿 13老,251,26.9,20.7,32.9
07岿 13老,226,25.3,19.1,32.7
07岿 13老,232,26.6,20.7,32.6
07岿 13老,235,25.6,20,30.7
07岿 13老,236,26.1,20.8,32.4
07岿 13老,238,26.4,20.1,34.5
07岿 13老,243,26.7,21.6,33.8
07岿 13老,211,24.8,19.5,31.8
07岿 13老,212,25.4,19.8,33.3
07岿 13老,216,23.5,16.6,31.2
07岿 13老,217,24.3,17.2,32.1
07岿 13老,221,24.5,19.5,31.8
07岿 13老,189,27.3,22.1,32.3
07岿 13老,192,26.4,20.1,34.3
07岿 13老,201,24.1,19,29.3
07岿 13老,202,25.5,21.1,32.2
07岿 13老,203,25.3,19.4,32
07岿 13老,172,26.3,20.4,32.5
07岿 13老,174,25.6,19.2,32.6
07岿 13老,175,23.3,19.6,30.8
07岿 13老,184,28.7,20,36.3
07岿 13老,185,25.9,21.2,30.3
07岿 13老,188,26.9,21.7,33.1
07岿 13老,162,25.2,21,31.3
07岿 13老,165,26.4,21.7,33
07岿 13老,168,25.8,22.1,34.5
07岿 13老,169,24.9,19.3,31.8
07岿 13老,170,27.2,21.8,34.5
07岿 13老,146,27.8,21.8,35.9
07岿 13老,152,27.8,21.5,35.8
07岿 13老,155,27,22.1,34.9
07岿 13老,156,27.1,22.3,33.5
08岿 13老,159,28,21.3,35
08岿 13老,135,25.9,17.6,34
08岿 13老,136,27.4,17.9,36
08岿 13老,137,26.7,18.4,35.6
08岿 13老,138,28.8,21.5,37.6
08岿 13老,140,27.3,18.3,34.9
08岿 13老,143,29,21.7,37.9
08岿 13老,127,26.6,17.7,34.2
08岿 13老,129,26.6,17,33.4
08岿 13老,130,27,17.7,37.8
08岿 13老,131,28,19.8,35.5
08岿 13老,133,27.8,19,35
08岿 13老,112,26.9,20.5,32
08岿 13老,114,26.9,19.6,34.1
08岿 13老,115,26.6,19.2,35.4
08岿 13老,119,27.4,19.6,34.7
08岿 13老,121,25.8,18.3,34.5
08岿 13老,101,26.7,19.3,33.6
08岿 13老,102,24.9,18.4,30.3
08岿 13老,104,27.2,18.3,36
08岿 13老,105,28.5,19.4,36.1
08岿 13老,106,27.4,19.3,36.1
08岿 13老,108,27.7,21.1,33.9
08岿 13老,90,27.4,18.1,35.8
08岿 13老,95,25.8,16.7,32.5
08岿 13老,98,26.5,18.7,33.5
08岿 13老,99,27.2,19.2,34.9
08岿 13老,100,22.4,13,30.1
08岿 13老,295,28.2,21.3,37.7
08岿 13老,283,27.5,18.8,38.3
08岿 13老,284,26.1,18.1,35.6
08岿 13老,285,27.4,19.1,37.3
08岿 13老,288,28.2,19.7,38.4
08岿 13老,289,26.9,19.1,36.8
08岿 13老,294,28.2,21.3,36.7
08岿 13老,276,25.5,16.3,34.7
08岿 13老,277,27.7,18.5,37.6
08岿 13老,278,27.1,17.3,36.9
08岿 13老,279,27.5,18.9,36.7
08岿 13老,281,27,17.9,37.1
08岿 13老,264,26.6,18.4,36.9
08岿 13老,266,28.4,21.7,38.6
08岿 13老,271,24,14.1,33.4
08岿 13老,272,25.5,16.3,34.8
08岿 13老,273,26.2,17.6,36.1
08岿 13老,258,27.9,20.4,36.7
08岿 13老,259,27.2,19.1,35.8
08岿 13老,260,27.4,19.5,36.6
08岿 13老,261,27.7,18.5,36.9
08岿 13老,262,27.4,19.9,36
08岿 13老,263,26.4,17.9,35.4
08岿 13老,252,27.8,19.8,36.3
08岿 13老,253,28.5,21.4,39.2
08岿 13老,254,27.6,18.7,36.3
08岿 13老,255,28,20.3,36.6
08岿 13老,257,28.7,21.3,38.1
08岿 13老,244,25.9,17.4,34.8
08岿 13老,245,28.3,20.1,37.1
08岿 13老,247,27,19.4,35.5
08岿 13老,248,24.7,15.8,33.8
08岿 13老,251,28.2,19.8,36.6
08岿 13老,226,25.8,16.8,34.3
08岿 13老,232,27.1,18.4,35.6
08岿 13老,235,27,18.4,33.5
08岿 13老,236,26.8,16.8,34.5
08岿 13老,238,26.6,18,35.3
08岿 13老,243,27.7,20.3,36.2
08岿 13老,211,25.6,17.3,33.4
08岿 13老,212,26.3,18.8,34.6
08岿 13老,216,24.1,14.3,35.6
08岿 13老,217,25.2,17.3,33.8
08岿 13老,221,25,16.9,33.8
08岿 13老,189,29.1,23.3,34.3
08岿 13老,192,27.4,19.3,36.7
08岿 13老,201,26.1,18,32.1
08岿 13老,202,26.4,19.3,34.2
08岿 13老,203,26,18.1,34.3
08岿 13老,172,27,18.3,34.8
08岿 13老,174,26.6,18.3,35.7
08岿 13老,175,25.1,17.8,33.6
08岿 13老,184,29.1,22.2,35.7
08岿 13老,185,27.7,22.1,33.8
08岿 13老,188,28.3,21,34
08岿 13老,162,26.6,21.3,34.5
08岿 13老,165,27.8,21.5,36.9
08岿 13老,168,27,22.3,33.7
08岿 13老,169,26.9,22.3,33.9
08岿 13老,170,28.3,21,36.9
08岿 13老,146,28.5,19.6,37.8
08岿 13老,152,29,20.3,38.8
08岿 13老,155,28,21.5,37.1
08岿 13老,156,28.4,19.7,36.2
09岿 13老,159,23.7,17.3,31.4
09岿 13老,136,19.9,9.8,31.1
09岿 13老,137,20,7.9,31.1
09岿 13老,138,22.6,14.6,32.4
09岿 13老,140,21.4,9.6,30.9
09岿 13老,143,23,13.6,33
09岿 13老,127,20.3,8.1,30.7
09岿 13老,129,20.7,8.6,29.8
09岿 13老,130,20.3,12.5,31.3
09岿 13老,131,21.8,11,30.2
09岿 13老,133,21.4,9.6,29.9
09岿 13老,135,19.3,6,29.5
09岿 13老,112,21.5,12.8,28.6
09岿 13老,114,20.5,8.7,30.4
09岿 13老,115,20.7,14.4,27.2
09岿 13老,119,21.7,10.4,31.2
09岿 13老,121,19.5,9.6,30.7
09岿 13老,102,20.1,14.7,27.7
09岿 13老,104,19.8,11.9,30.2
09岿 13老,105,20.8,12.7,30.8
09岿 13老,106,20.3,10.7,28.4
09岿 13老,108,21.8,10.9,31.1
09岿 13老,90,20.3,11.3,29.2
09岿 13老,95,19.1,5.2,29.9
09岿 13老,98,20.2,7.1,30.3
09岿 13老,99,20.5,7.1,30.9
09岿 13老,100,15.2,6,25.5
09岿 13老,101,20.3,10,29.5
09岿 13老,295,22.6,14.1,31.6
09岿 13老,284,19.5,6.1,30.6
09岿 13老,285,21,8.8,31.6
09岿 13老,288,22.4,11.2,32.3
09岿 13老,289,20.6,7.7,31.8
09岿 13老,294,23.2,14.6,31.8
09岿 13老,276,18.9,9.5,30.5
09岿 13老,277,20.6,11.1,33.8
09岿 13老,278,20.6,8,32
09岿 13老,279,21.1,9.1,31
09岿 13老,281,20.8,9.3,31.3
09岿 13老,283,21,9.9,32.7
09岿 13老,264,19.9,6,31.7
09岿 13老,266,23,15.2,32.3
09岿 13老,271,17.7,8,28.9
09岿 13老,272,19.4,8.4,31.4
09岿 13老,273,19.7,8.1,30.6
09岿 13老,259,21.9,10.5,30.9
09岿 13老,260,22,9.9,30.7
09岿 13老,261,22,9,31.7
09岿 13老,262,22.2,11.6,31.4
09岿 13老,263,20.1,8.7,30.1
09岿 13老,252,21.7,8.9,31.9
09岿 13老,253,23.3,14,32.7
09岿 13老,254,21.5,8.3,32.8
09岿 13老,255,22.6,12.8,31.6
09岿 13老,257,23.3,13.6,31.9
09岿 13老,258,22.4,12.1,31.5
09岿 13老,244,19.8,4.9,31
09岿 13老,245,22,10.6,32.4
09岿 13老,247,20.8,7.6,31.4
09岿 13老,248,18.2,4,29
09岿 13老,251,22.1,9.6,31.7
09岿 13老,232,20.9,8.4,30.8
09岿 13老,235,21.2,10.9,30.6
09岿 13老,236,20.7,7.4,30.8
09岿 13老,238,19.8,6.2,30.9
09岿 13老,243,21.5,9.2,31
09岿 13老,211,19,10.4,29.9
09岿 13老,212,19.6,8.2,30.5
09岿 13老,216,16.7,6.5,29.1
09岿 13老,217,18.5,10,29.3
09岿 13老,221,18.7,5.3,30
09岿 13老,226,19.2,6.1,30.2
09岿 13老,189,25.4,18.3,33.4
09岿 13老,192,21.7,9.3,31.4
09岿 13老,201,20.3,7.8,29.8
09岿 13老,202,20.4,7.8,30.3
09岿 13老,203,19.9,7.2,29.9
09岿 13老,174,20.7,7.6,30.5
09岿 13老,175,19.8,11.9,28.5
09岿 13老,184,24,16.3,29.9
09岿 13老,185,23.4,17.4,30.3
09岿 13老,188,24,16.4,31.5
09岿 13老,162,23.3,15.9,30.9
09岿 13老,165,22.4,13.3,31.6
09岿 13老,168,23.2,16.7,30.9
09岿 13老,169,21.5,16.3,27.1
09岿 13老,170,23.2,13.3,31.1
09岿 13老,172,20.9,7.9,30.7
09岿 13老,146,22.4,9,33.4
09岿 13老,152,22.8,13.7,32.5
09岿 13老,155,23.3,15.2,31.8
09岿 13老,156,22.6,11.7,32.1
10岿 13老,159,18.9,9.1,29.8
10岿 13老,136,13.7,0,26.4
10岿 13老,137,14.3,2,27
10岿 13老,138,17.7,7.8,26.5
10岿 13老,140,15.8,4.3,28.1
10岿 13老,143,17.2,6,28.2
10岿 13老,127,14,1,27.6
10岿 13老,129,14.8,2.2,28.1
10岿 13老,130,15.6,4.7,24.6
10岿 13老,131,15.9,3.6,28.9
10岿 13老,133,15.5,3.4,28.3
10岿 13老,135,13.5,1.1,25.1
10岿 13老,112,15.9,5.4,26.3
10岿 13老,114,14.2,1.9,27.7
10岿 13老,115,16.1,9,24.1
10岿 13老,119,15.7,3.6,28.6
10岿 13老,121,13.6,0.7,27.2
10岿 13老,102,14.6,8.3,23.5
10岿 13老,104,15.1,5.3,25.8
10岿 13老,105,15.8,6.7,25.9
10岿 13老,106,15.8,5.9,25.7
10岿 13老,108,15.8,4.3,28.1
10岿 13老,90,15.7,7.2,26
10岿 13老,95,12.4,-1.4,28.1
10岿 13老,98,13.9,2,28.5
10岿 13老,99,13.3,0.2,28.5
10岿 13老,100,9.6,-3.4,22.6
10岿 13老,101,13.8,1.7,27.6
10岿 13老,295,17.6,6.9,27.7
10岿 13老,284,13.6,-0.5,26.2
10岿 13老,285,15,1.8,27.2
10岿 13老,288,16.8,2.5,29.8
10岿 13老,289,14.7,2.1,26.8
10岿 13老,294,18.1,8,27.6
10岿 13老,276,12.7,-0.3,25.3
10岿 13老,277,15.5,4.6,25.5
10岿 13老,278,13.8,-0.5,27.4
10岿 13老,279,15.2,3.3,27.3
10岿 13老,281,15,0.7,26.4
10岿 13老,283,15.4,2.3,27
10岿 13老,264,14.2,0.7,27.2
10岿 13老,266,18,7.4,27.7
10岿 13老,271,11.7,-2.4,26
10岿 13老,272,13.8,0,27.4
10岿 13老,273,14.1,1.5,27.4
10岿 13老,259,16.4,3.4,28.2
10岿 13老,260,16.4,2.4,28.7
10岿 13老,261,16.5,1.9,28.5
10岿 13老,262,16.9,3.1,27.9
10岿 13老,263,14.3,0.5,27.4
10岿 13老,252,16,1.9,28.3
10岿 13老,253,18.1,6.5,29.6
10岿 13老,254,15.5,1.8,29.2
10岿 13老,255,17.3,5.5,28.5
10岿 13老,257,18,5.4,28.2
10岿 13老,258,17,3.5,28.6
10岿 13老,244,13.5,0.5,28
10岿 13老,245,15.8,4.7,28.5
10岿 13老,247,15.1,1.9,28.2
10岿 13老,248,12.3,-0.7,26.3
10岿 13老,251,16.1,3.8,28.9
10岿 13老,232,14.8,1.2,28
10岿 13老,235,15.8,4.9,29.1
10岿 13老,236,14.8,1,28.2
10岿 13老,238,13.6,0.5,27.6
10岿 13老,243,15.5,3.6,28.5
10岿 13老,211,12.7,1.3,28.6
10岿 13老,212,13,0.7,28.2
10岿 13老,216,11,-1.2,24.4
10岿 13老,217,12.8,1.3,26.7
10岿 13老,221,12.4,-1.4,26.6
10岿 13老,226,13,-0.3,26.8
10岿 13老,189,21.1,12.5,29.4
10岿 13老,192,15.9,2.7,27.9
10岿 13老,201,14.3,1.7,27.1
10岿 13老,202,14.2,1.8,28.3
10岿 13老,203,13.7,0,27.4
10岿 13老,174,14.9,1.6,27.8
10岿 13老,175,14.7,5.7,27.1
10岿 13老,184,19.2,10.6,27.1
10岿 13老,185,18.9,10.9,30.3
10岿 13老,188,19.4,7.6,28.3
10岿 13老,162,18.4,8.4,28.2
10岿 13老,165,16.9,7.4,28
10岿 13老,168,18.4,9,26.9
10岿 13老,169,16.9,12,25
10岿 13老,170,17.9,7.1,28.7
10岿 13老,172,15,1.4,28
10岿 13老,146,16.3,3.9,29.5
10岿 13老,152,17.7,6.4,27.4
10岿 13老,155,18.3,8.2,28.5
10岿 13老,156,16.8,5.1,29.8
11岿 13老,159,10.9,-0.8,23.8
11岿 13老,136,4.5,-9.1,21
11岿 13老,137,5.7,-5,20.7
11岿 13老,138,9.5,-2.8,22.1
11岿 13老,140,7.6,-2.4,21.4
11岿 13老,143,8.9,-2.4,22.8
11岿 13老,127,4.9,-8,21.7
11岿 13老,129,6.3,-5.4,21.3
11岿 13老,130,8.2,-3.8,20.8
11岿 13老,131,6.7,-4.8,22.3
11岿 13老,133,6.7,-4.5,22.1
11岿 13老,135,5.5,-5.3,19.8
11岿 13老,112,6.8,-4.9,19.5
11岿 13老,114,4.9,-7.6,21.4
11岿 13老,115,8.9,-2.8,21
11岿 13老,119,6.2,-5.4,21.8
11岿 13老,121,4.4,-8.4,21.5
11岿 13老,102,7.1,-3.9,15.4
11岿 13老,104,7.7,-6.8,19.7
11岿 13老,105,8.8,-4.3,21
11岿 13老,106,8.7,-3.4,20.9
11岿 13老,108,6.2,-6.4,20.7
11岿 13老,90,8.4,-4,19.9
11岿 13老,95,3.1,-13.6,20
11岿 13老,98,4.6,-9.1,21.1
11岿 13老,99,3.9,-9.7,20
11岿 13老,100,1.3,-11.9,15.4
11岿 13老,101,4.5,-8.6,19.3
11岿 13老,295,9.8,-1,23.3
11岿 13老,284,5.6,-6,20
11岿 13老,285,6.7,-4.6,21.6
11岿 13老,288,7.5,-5,23.3
11岿 13老,289,7.4,-3.3,21.1
11岿 13老,294,10,-0.6,23.2
11岿 13老,276,4.4,-6.3,20.9
11岿 13老,277,7.6,-4.2,20.6
11岿 13老,278,4.6,-8.3,22.4
11岿 13老,279,7,-3.7,21.8
11岿 13老,281,6.8,-5.1,22.6
11岿 13老,283,7.4,-5.2,24
11岿 13老,264,6.7,-3.6,21.1
11岿 13老,266,9.6,-2.4,23
11岿 13老,271,2.6,-11.7,19.3
11岿 13老,272,4.9,-5.6,21.1
11岿 13老,273,5.6,-5.4,20.3
11岿 13老,259,8.4,-2.4,23.6
11岿 13老,260,8.2,-4.1,23.9
11岿 13老,261,8.8,-2.7,24.2
11岿 13老,262,8.8,-2.6,23.1
11岿 13老,263,5.8,-6.3,21.2
11岿 13老,252,8,-3.1,22.6
11岿 13老,253,9.8,-2.8,23.8
11岿 13老,254,6.7,-4.5,23.1
11岿 13老,255,8.9,-2.5,23.2
11岿 13老,257,9.5,-1.8,23.3
11岿 13老,258,8.8,-2.2,23.3
11岿 13老,244,5.1,-6.1,21.4
11岿 13老,245,8.4,-1.9,23.7
11岿 13老,247,6.5,-3.5,22.1
11岿 13老,248,4.4,-6.6,19.9
11岿 13老,251,8.6,-1.4,23.5
11岿 13老,232,6.1,-7.4,21.9
11岿 13老,235,7.8,-3.6,20.4
11岿 13老,236,6.1,-4.3,21.6
11岿 13老,238,5.4,-6.1,21.9
11岿 13老,243,8,-1.8,22.6
11岿 13老,211,4.3,-7.4,20.2
11岿 13老,212,4,-9.4,21
11岿 13老,216,3.2,-9.4,17.7
11岿 13老,217,3.8,-8.1,20.7
11岿 13老,221,3,-11.2,20.8
11岿 13老,226,4.7,-8.1,20.9
11岿 13老,189,13.9,2.6,24.3
11岿 13老,192,7.3,-4.9,22
11岿 13老,201,5.1,-8,19.6
11岿 13老,202,4.9,-7.7,20.9
11岿 13老,203,4.5,-7.6,21.2
11岿 13老,174,6.9,-3.7,21.6
11岿 13老,175,7.2,-3.1,23.2
11岿 13老,184,12.9,3.4,23.2
11岿 13老,185,12.6,1.7,24.9
11岿 13老,188,11.9,0.9,23.4
11岿 13老,162,10.4,-1,22.7
11岿 13老,165,9.6,-0.9,22.6
11岿 13老,168,10.3,-0.7,22.1
11岿 13老,169,10.9,1,19.9
11岿 13老,170,9.8,-1.1,24.1
11岿 13老,172,7.9,-1.8,21.5
11岿 13老,146,8,-2.3,24.4
11岿 13老,152,9.8,-2.2,23.3
11岿 13老,155,10,-1.9,22.3
11岿 13老,156,8.6,-2,23.8
12岿 13老,159,5.4,-4,14.5
12岿 13老,136,0,-9.8,10.6
12岿 13老,137,1,-8.7,11.1
12岿 13老,138,4,-5.5,14.5
12岿 13老,140,2,-5.9,12.9
12岿 13老,143,3.5,-4.7,13.3
12岿 13老,127,-1,-11.8,10
12岿 13老,129,0.5,-7.7,12.1
12岿 13老,130,2.9,-7.3,13.3
12岿 13老,131,1.1,-7.9,12.3
12岿 13老,133,1.3,-8.6,13
12岿 13老,135,0.4,-9.3,11.1
12岿 13老,112,0.4,-8.1,10
12岿 13老,114,-1.2,-12.6,9.9
12岿 13老,115,3.4,-3.8,12.7
12岿 13老,119,0,-9.9,11.5
12岿 13老,121,-1.3,-14.1,10.1
12岿 13老,102,1.5,-6,10.8
12岿 13老,104,2,-8.8,13.5
12岿 13老,105,3.1,-6.5,14.6
12岿 13老,106,3.4,-5.6,13.6
12岿 13老,108,-0.2,-9.8,11
12岿 13老,90,2.7,-6.6,13
12岿 13老,95,-3.8,-16.8,9.1
12岿 13老,98,-2.1,-13.8,11.2
12岿 13老,99,-3.1,-16.8,10
12岿 13老,100,-4.6,-18.1,6.5
12岿 13老,101,-2.5,-15.6,9.4
12岿 13老,295,4.4,-4,13.7
12岿 13老,284,0.6,-9.2,12.3
12岿 13老,285,1.3,-9.5,13.3
12岿 13老,288,2.1,-8.9,13.9
12岿 13老,289,2.1,-7.6,13.1
12岿 13老,294,5,-4.1,14.5
12岿 13老,276,-0.7,-11.2,10.8
12岿 13老,277,2.5,-7.8,13
12岿 13老,278,-0.6,-14.3,12.5
12岿 13老,279,1.8,-8,12.5
12岿 13老,281,1.3,-9,12.6
12岿 13老,283,1.8,-7.5,14
12岿 13老,264,1.5,-8.9,12.8
12岿 13老,266,4.3,-4.7,13.7
12岿 13老,271,-2.8,-15.3,9.9
12岿 13老,272,-0.1,-10.7,10.5
12岿 13老,273,1,-10.1,12.3
12岿 13老,259,2.9,-6.1,14.3
12岿 13老,260,3,-7.1,14.6
12岿 13老,261,3.1,-7.7,16.4
12岿 13老,262,3.9,-6.7,14.4
12岿 13老,263,0.4,-11.1,12.8
12岿 13老,252,2,-6.3,13.8
12岿 13老,253,4.1,-5.9,13.9
12岿 13老,254,1,-8.1,13.4
12岿 13老,255,3.5,-5.8,13.4
12岿 13老,257,4,-4.3,14
12岿 13老,258,3.8,-6.4,13.3
12岿 13老,244,-0.6,-10.9,12.3
12岿 13老,245,2.3,-5.8,13.7
12岿 13老,247,1,-8.6,13.2
12岿 13老,248,-1.1,-11.6,10.9
12岿 13老,251,2.8,-4.6,14.3
12岿 13老,232,0.1,-10.3,12.7
12岿 13老,235,2.1,-6.1,12.6
12岿 13老,236,0.8,-8.7,13
12岿 13老,238,0,-10.6,12.8
12岿 13老,243,2.3,-5.2,13.2
12岿 13老,211,-2,-14.9,9.5
12岿 13老,212,-2.4,-15.1,11
12岿 13老,216,-2.5,-12.7,8.9
12岿 13老,217,-1.9,-13.3,9.3
12岿 13老,221,-2.9,-16.4,9.3
12岿 13老,226,-0.5,-12.4,12
12岿 13老,189,8.7,1.7,17.6
12岿 13老,192,1.8,-9.5,13.8
12岿 13老,201,-1.6,-13,10.4
12岿 13老,202,-1.4,-12.6,10.6
12岿 13老,203,-1.7,-16.6,10.5
12岿 13老,174,1.9,-9.1,13.6
12岿 13老,175,1.8,-4.6,13.6
12岿 13老,184,8.1,1.8,17.2
12岿 13老,185,7.8,1,16.6
12岿 13老,188,6.9,-1.2,16.8
12岿 13老,162,5.1,-3.8,14.1
12岿 13老,165,3.9,-2.7,14.5
12岿 13老,168,4.9,-3.6,13.4
12岿 13老,169,6.4,-1,14.8
12岿 13老,170,4.5,-3.1,15.6
12岿 13老,172,2.4,-5.8,12.7
12岿 13老,146,2.2,-7.6,14.3
12岿 13老,152,4.3,-4.1,15.4
12岿 13老,155,4.7,-4.4,14.5
12岿 13老,156,2.9,-5,14
01岿 14老,156,2.1,-7.3,14.2
01岿 14老,159,5,-5.4,15.5
01岿 14老,135,-0.9,-12.6,11.2
01岿 14老,136,-0.6,-13.3,11.4
01岿 14老,137,-0.1,-11,10.5
01岿 14老,138,3.4,-6.3,15.9
01岿 14老,140,0.6,-8.8,11.5
01岿 14老,127,-2.1,-13,9.1
01岿 14老,129,-0.8,-11.1,9.9
01岿 14老,130,2,-7.7,14.3
01岿 14老,131,0.1,-9.7,10.3
01岿 14老,133,-0.1,-10.6,11.3
01岿 14老,108,-0.7,-10.5,8.2
01岿 14老,112,-0.3,-9.5,7.9
01岿 14老,114,-1.8,-13.1,8.2
01岿 14老,115,1.9,-5.6,12.2
01岿 14老,119,-0.6,-10.8,9.3
01岿 14老,121,-2.2,-15.1,10.5
01岿 14老,101,-2.3,-13.3,7.8
01岿 14老,102,0.1,-7.7,7.6
01岿 14老,104,1.2,-9.4,12.1
01岿 14老,105,2.3,-6.7,13.9
01岿 14老,106,2.5,-6.6,14.6
01岿 14老,90,1.9,-8.8,12.6
01岿 14老,95,-3.4,-16,6.7
01岿 14老,98,-2.1,-13.6,7.8
01岿 14老,99,-3.1,-15.8,8.1
01岿 14老,100,-4.8,-18.9,6.1
01岿 14老,294,4.1,-5,16
01岿 14老,295,3.5,-7,15.2
01岿 14老,281,0.3,-12.2,14.4
01岿 14老,283,1.1,-9.2,16.4
01岿 14老,284,-0.8,-12.8,13
01岿 14老,285,-0.2,-11.7,14.7
01岿 14老,288,1.1,-10,15.6
01岿 14老,289,0.9,-10.1,14.1
01岿 14老,273,0,-10.8,10.4
01岿 14老,276,-2.3,-16.4,13.3
01岿 14老,277,1.9,-7.7,14.7
01岿 14老,278,-2.6,-16.1,12.7
01岿 14老,279,0.5,-10.3,13.1
01岿 14老,263,-0.6,-12.8,15.2
01岿 14老,264,0.1,-12.3,14.8
01岿 14老,266,3.6,-6.5,15
01岿 14老,271,-4,-17.1,9.4
01岿 14老,272,-0.8,-13,9.8
01岿 14老,258,2.3,-8.9,16.1
01岿 14老,259,1.6,-8.9,14.8
01岿 14老,260,1.6,-10.2,15.6
01岿 14老,261,1.7,-10,14.5
01岿 14老,262,2.2,-9.6,15.8
01岿 14老,252,0.3,-10,12.8
01岿 14老,253,3.7,-6.9,16.5
01岿 14老,254,-0.1,-11.7,14.8
01岿 14老,255,3.1,-6.9,16.5
01岿 14老,257,3.1,-6.5,15.5
01岿 14老,243,0.7,-8.9,12.5
01岿 14老,244,-1.7,-13.4,12.2
01岿 14老,245,1.1,-9.5,13.4
01岿 14老,247,-0.2,-11,14.4
01岿 14老,248,-2.4,-17.2,12.5
01岿 14老,251,1.7,-8.4,14.6
01岿 14老,226,-2.1,-13.8,11.4
01岿 14老,232,-0.8,-11.4,10.3
01岿 14老,235,0.7,-8.8,11.7
01岿 14老,236,-0.8,-11.4,11.3
01岿 14老,238,-1.5,-13.9,13.2
01岿 14老,211,-2.1,-14.2,7.8
01岿 14老,212,-2.9,-15.2,9.5
01岿 14老,216,-2.7,-14.3,10.8
01岿 14老,217,-2.4,-14.3,9.6
01岿 14老,221,-3.6,-15.6,9.6
01岿 14老,188,6,-2.2,19.1
01岿 14老,189,8.2,-0.1,17.6
01岿 14老,192,0.7,-10.6,14.8
01岿 14老,201,-1.8,-12.9,7.4
01岿 14老,202,-1.9,-12.5,8.8
01岿 14老,203,-2.2,-13.2,8.1
01岿 14老,172,1,-8.4,13
01岿 14老,174,0.8,-10.7,13.3
01岿 14老,175,1,-8.3,12.6
01岿 14老,184,6.8,0.1,17.4
01岿 14老,185,6.5,-0.4,15.3
01岿 14老,162,4,-6.2,14.9
01岿 14老,165,2.3,-6.6,13.6
01岿 14老,168,3.8,-5.6,14.1
01岿 14老,169,4.8,-2,13.8
01岿 14老,170,3.1,-7.5,15.3
01岿 14老,143,2.8,-6.2,15.3
01岿 14老,146,1.1,-9.7,13.7
01岿 14老,152,3.9,-5.2,16.5
01岿 14老,155,4,-5.4,16.3
02岿 14老,156,4.2,-6.6,20.5
02岿 14老,159,5.8,-5.6,17.5
02岿 14老,135,0.9,-10.5,15
